name,lat_sat,lon_sat
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8474895070937,6.95257302638789
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8475164830437,6.95258301015107
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8475434649393,6.95259299612644
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8475704392015,6.9526029792884
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8475974211089,6.95261296529154
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8476243965656,6.952622948919
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.847651377004,6.9526329344019
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8476783525518,6.9526429180865
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8477053274996,6.95265290156075
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8477323024124,6.95266288503376
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8477592764833,6.95267286820688
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8477862436457,6.95268284883488
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8478132205372,6.95269283307531
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8478402025223,6.95270281921266
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8478671766818,6.95271280246539
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8478941585874,6.95272278859676
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8479211336912,6.95273277222242
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8479481082119,6.95274275564395
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8479750839763,6.95275273953752
SWOT_L2_HR_PIXC_031_029_234R_20250408T044534_20250408T044545_PGD0_01.nc,44.8480020721686,6.95276272804247
